Flname,FnName,Art,Max,Unq,Len,OT,Class,ObfStat
info.prob3,sub_40F6C0,920.649519714,6.93028318133,22,290,0,norm,norm
info.prob3,sub_40FBB0,206.28273985,5.17737328572,14,68,0,norm,norm
info.prob3,sub_40FCD0,211.642636196,5.07439095948,11,85,0,norm,norm
info.prob3,sub_40FE40,75.7352992004,5.78979481196,10,19,0,norm,norm
info.prob3,sub_40FE80,81.8103054832,5.13943237376,11,21,0,norm,norm
info.prob3,_NONAME14,100.127965723,7.29474409638,11,25,0,norm,norm
info.prob3,sub_40FF20,336.953637256,7.29474795699,19,79,0,norm,norm
info.prob3,sub_410010,131.943424012,5.71292454899,11,36,0,norm,norm
info.prob3,sub_410090,99.8835560122,7.33774931343,11,21,0,norm,norm
info.prob3,sub_4100D0,102.372384423,7.91118814208,11,24,1,norm,norm
info.prob3,sub_410120,32.7261993178,3.25523950076,5,18,0,norm,norm
info.prob3,sub_410170,23.1414811121,3.55159191602,5,10,0,norm,norm
info.prob3,sub_410190,554.635797918,9.12436852663,24,149,2,norm,norm
info.prob3,sub_410380,444.07622836,7.84798984848,25,123,1,norm,norm
info.prob3,sub_410520,96.8131492227,5.01582033466,13,27,0,norm,norm
info.prob3,sub_410590,286.269360902,5.75278508193,17,84,0,norm,norm
info.prob3,sub_4106C0,26.2688695959,7.84799071488,4,5,1,norm,norm
info.prob3,sub_4106E0,38.6948539853,7.14733954089,8,8,0,norm,norm
info.prob3,sub_410700,95.901158393,5.16672480377,12,33,0,norm,norm
info.prob3,sub_410780,997.571574977,8.79681081354,26,288,1,norm,norm
info.prob3,sub_410C10,108.601797483,5.44380961298,11,33,0,norm,norm
info.prob3,_NONAME15,197.759235203,8.42277297419,16,45,1,norm,norm
info.prob3,nullsub_5,4.15181793146,4.15181793146,1,1,0,norm,norm
info.prob3,nullsub_6,4.15181793146,4.15181793146,1,1,0,norm,norm
info.prob3,_NONAME16,34.3458792773,5.50006086744,3,9,0,norm,norm
info.prob3,sub_410D90,267.467925785,7.33774702993,20,79,0,norm,norm
info.prob3,sub_410EF0,245.086163898,9.19176599525,19,72,3,norm,norm
info.prob3,sub_411040,35.3982884527,5.3062418966,8,8,0,norm,norm
info.prob3,sub_411060,77.765508611,3.59648203909,9,30,0,norm,norm
info.prob3,sub_4110E0,75.6467274906,4.30215365588,8,24,0,norm,norm
info.prob3,sub_411150,51.5579069947,4.06223053308,8,20,0,norm,norm
info.prob3,sub_4111C0,136.087277188,4.41428558328,11,50,0,norm,norm
info.prob3,sub_411280,309.869424791,40.0,21,57,3,norm,norm
info.prob3,sub_411390,87.7029583237,5.66116723328,11,24,0,norm,norm
info.prob3,sub_4113F0,407.279743123,7.29474238793,21,112,0,norm,norm
info.prob3,sub_411740,298.595148602,8.68431127448,17,83,1,norm,norm
info.prob3,_NONAME17,22.9403345229,5.9302851072,3,4,0,norm,norm
info.prob3,sub_411740,15.0995390237,5.77713921415,3,3,0,norm,norm
info.prob3,sub_411750,380.095686464,5.99449934776,18,121,0,norm,norm
info.prob3,sub_411950,229.368770862,4.02997074771,12,84,0,norm,norm
info.prob3,_NONAME18,397.65762676,6.86606856703,16,106,0,norm,norm
info.prob3,sub_411C30,402.850337473,40.0,18,56,6,norm,norm
info.prob3,sub_411CE0,86.6525033415,5.17737205288,11,37,0,norm,norm
info.prob3,sub_411D80,79.4580868806,5.96592444229,11,29,0,norm,norm
info.prob3,sub_411E00,179.383490463,5.76480495618,15,60,0,norm,norm
info.prob3,sub_411F10,17.3167631604,3.97276013627,5,5,0,norm,norm
info.prob3,sub_411F30,792.500380044,40.0,19,188,6,norm,norm
info.prob3,sub_412250,170.541720978,6.53273426933,17,52,0,norm,norm
info.prob3,sub_4122F0,559.064121117,6.63258887113,20,197,0,norm,norm
info.prob3,_NONAME19,274.395051017,5.97525928457,15,109,0,norm,norm
info.prob3,sub_412790,73.179185179,3.62399645775,8,28,0,norm,norm
info.prob3,sub_412810,266.576169644,5.43147669053,12,92,0,norm,norm
info.prob3,sub_412970,22.6529348081,3.68481610881,5,9,0,norm,norm
info.prob3,sub_412990,47.2984458806,4.95789687671,8,17,0,norm,norm
info.prob3,sub_4129E0,22.6529348081,3.68481610881,5,9,0,norm,norm
info.prob3,sub_412A00,289.131485535,4.5769748615,11,118,0,norm,norm
info.prob3,sub_412BF0,449.341569867,6.35821754824,20,151,0,norm,norm
info.prob3,sub_412E70,182.38064668,6.05731627927,13,62,0,norm,norm
info.prob3,sub_412F50,46.444067096,5.79624962972,8,13,0,norm,norm
info.prob3,sub_412F90,634.678175629,5.77093638642,17,232,0,norm,norm
info.prob3,sub_413370,209.821773128,6.01453664258,17,59,0,norm,norm
info.prob3,sub_413430,226.14031191,6.01453664258,15,68,0,norm,norm
info.prob3,sub_413520,60.8634376946,4.65386031033,8,20,0,norm,norm
info.prob3,_NONAME20,189.156228266,4.21563898946,11,77,0,norm,norm
info.prob3,sub_4136B0,414.22148491,5.06720195133,17,146,0,norm,norm
info.prob3,sub_4138F0,140.74274738,5.01582033466,11,55,0,norm,norm
info.prob3,sub_4139F0,180.048969573,5.74105446619,13,60,0,norm,norm
info.prob3,sub_413AD0,41.620891299,4.68634754355,8,16,0,norm,norm
info.prob3,_NONAME21,157.600843991,4.64369554812,12,67,0,norm,norm
info.prob3,sub_413C30,439.886683326,5.70211667299,18,151,0,norm,norm
info.prob3,_NONAME22,183.173620432,4.51885070175,11,83,0,norm,norm
info.prob3,sub_413FD0,506.938863966,5.58843972966,16,197,0,norm,norm
info.prob3,_NONAME23,304.907508575,5.94777256417,15,111,0,norm,norm
info.prob3,sub_4144E0,511.749410824,5.32538496116,18,189,0,norm,norm
info.prob3,_NONAME24,177.228055946,6.15630862973,13,61,0,norm,norm
info.prob3,sub_414910,298.057942882,6.80942665611,21,77,0,norm,norm
info.prob3,sub_414A20,183.624444161,7.33774802503,16,51,0,norm,norm
info.prob3,sub_414AE0,49.4455208103,3.61201022949,8,21,0,norm,norm
info.prob3,sub_414B30,133.037254434,5.33774963841,15,42,0,norm,norm
info.prob3,_NONAME25,15.2079175867,4.1651906597,3,5,0,norm,norm
info.prob3,sub_414C00,604.09323783,6.67108157218,19,225,0,norm,norm
info.prob3,sub_414FC0,81.3145807902,7.17400487893,11,20,0,norm,norm
info.prob3,sub_415020,69.027638389,6.75875739722,10,19,0,norm,norm
info.prob3,_NONAME26,622.403406642,12.6529866074,22,122,11,norm,norm
info.prob3,sub_415320,425.100247168,9.29616029265,21,104,1,norm,norm
info.prob3,sub_4153B0,1444.75025184,40.0,30,444,3,norm,norm
info.prob3,_NONAME27,231.187192389,40.0,12,41,3,norm,norm
info.prob3,sub_415BB0,296.694316018,5.74105602852,17,90,0,norm,norm
info.prob3,sub_415CD0,684.255506331,7.14733902832,16,256,0,norm,norm
info.prob3,_NONAME28,126.909685703,6.71292549062,12,36,0,norm,norm
info.prob3,sub_4161C0,424.571798612,5.27447138657,14,151,0,norm,norm
info.prob3,_NONAME29,126.021041785,6.71292549062,12,36,0,norm,norm
info.prob3,sub_4164F0,123.322304305,7.84799100689,17,28,1,norm,norm
info.prob3,sub_416540,123.322304305,7.84799100689,17,28,1,norm,norm
info.prob3,_NONAME30,635.745113491,7.84799180494,22,169,1,norm,norm
info.prob3,sub_416830,331.668451878,5.47609264023,16,108,0,norm,norm
info.prob3,sub_4169C0,358.994608997,5.61000777162,21,107,0,norm,norm
info.prob3,sub_416B30,62.2679498457,5.17737423358,9,18,0,norm,norm
info.prob3,_NONAME31,147.854468712,6.80942620288,16,41,0,norm,norm
info.prob3,sub_416BF0,125.717990925,5.27010358349,11,38,0,norm,norm
info.prob3,sub_416CA0,62.651351036,4.54751994576,10,20,0,norm,norm
info.prob3,sub_416CF0,72.4045875061,6.75876061443,11,21,0,norm,norm
info.prob3,sub_416D40,287.857141026,7.84799169997,21,83,1,norm,norm
info.prob3,sub_416E70,224.661884566,7.98843642491,21,63,1,norm,norm
info.prob3,sub_416F60,46.4907462943,5.63258769461,9,12,0,norm,norm
info.prob3,sub_416F90,147.231851485,5.98478478836,12,55,0,norm,norm
info.prob3,sub_4170A0,221.410597433,5.86607062524,15,75,0,norm,norm
info.prob3,sub_417250,51.4298316937,5.27447183692,6,15,0,norm,norm
info.prob3,sub_4172A0,35.3366724464,3.61201022949,5,18,0,norm,norm
info.prob3,sub_4172F0,40.4281388567,4.4033960823,6,14,0,norm,norm
info.prob3,sub_417330,18.1041698352,4.4033960823,5,5,0,norm,norm
info.prob3,sub_417350,253.415595363,5.72960427603,14,84,0,norm,norm
info.prob3,_NONAME32,8.789520187,5.09510630936,2,2,0,norm,norm
info.prob3,sub_417490,313.456451143,6.1563071497,19,107,0,norm,norm
info.prob3,_NONAME33,124.086489736,7.14733978981,13,37,0,norm,norm
info.prob3,sub_4176F0,82.3238069877,5.11047347497,10,33,0,norm,norm
info.prob3,_NONAME34,1681.84692373,40.0,33,465,10,norm,norm
info.prob3,sub_418070,442.495834823,5.97526203684,23,145,0,norm,norm
info.prob3,sub_4182F0,976.603697056,7.17400626639,27,305,0,norm,norm
info.prob3,sub_4188B0,581.501962667,7.17400626639,26,186,0,norm,norm
info.prob3,sub_418C00,75.0960223345,5.21856195217,6,28,0,norm,norm
info.prob3,_NONAME35,338.230298978,5.9752597725,18,113,0,norm,norm
